Stock,Price,Volume
AMZN,1435.3882773263092,9739
AAPL,2707.3827671313447,37784
MSFT,2631.7342621658668,13030
META,536.1091072369863,10999
AMZN,1130.1106967971032,35258
GOOGL,989.6343611967235,84140
META,2864.9785784377877,81603
TSLA,1740.8549824449756,50780
TSLA,2948.647952858499,35759
GOOGL,1157.6852956472815,92595
TSLA,2665.9093740241465,54958
TSLA,2743.3190163790873,53704
MSFT,2800.7088032081956,58133
AMZN,1148.8165827110881,35471
AAPL,992.3687451416818,25692
AMZN,310.9105061260735,39739
GOOGL,1904.8055515128765,28390
MSFT,305.7037228709789,51844
META,1728.7341159408265,40089
GOOGL,1039.8006077607827,35712
AMZN,262.8438064144795,68723
MSFT,2839.1591780468593,7005
MSFT,2546.384500709577,71099
AMZN,2328.746523351777,80585
META,2511.699115462293,22548
AAPL,1297.036929241592,33398
META,795.7144571334056,88443
META,595.4365421538095,61712
AMZN,2127.7067191028345,76748
MSFT,2375.3608352776555,64309
MSFT,464.18985331492735,68260
AAPL,2875.1407022937583,67536
AAPL,1839.052017111779,93410
GOOGL,2255.6356778702266,7194
GOOGL,690.5997175288227,50460
MSFT,2193.245506967939,19301
GOOGL,121.08965250939258,48962
AAPL,1826.999518874322,13728
META,2443.1455269358253,13639
GOOGL,243.54068744825105,25498
GOOGL,1173.5519610246174,93839
MSFT,527.3659803862437,43151
AMZN,2106.773016887166,2979
AMZN,2062.4077561188215,79251
TSLA,1224.696633014785,56461
TSLA,1243.2510700893843,8608
META,1352.598191817521,90164
MSFT,2876.3811753594846,74130
MSFT,930.9685843484817,14921
META,2300.5791586808427,5529
AMZN,2440.9674301119703,89902
MSFT,1434.685276390669,56897
AAPL,2032.5610369157052,32487
MSFT,2169.4931749216835,34227
GOOGL,1748.9348691532443,16957
MSFT,983.3127486797545,89803
AMZN,1645.3939003862288,47265
AAPL,626.192652354708,18619
TSLA,1768.6249921219212,85077
AAPL,2548.4069230355835,82307
AAPL,518.0619580446186,13486
GOOGL,1301.0422657146169,90923
AAPL,923.508365252499,13800
MSFT,877.4747711166685,33011
AMZN,1075.9462612548277,65196
AAPL,691.8395069246321,59956
AAPL,1511.9008251488556,4574
MSFT,356.89098716091104,17255
META,2652.447978481183,53162
AAPL,1855.8322770365671,89817
TSLA,2722.39435025557,62366
AAPL,545.6843905263356,6431
AAPL,2345.660819865455,42206
AAPL,2677.1489440106193,98407
TSLA,1029.339257316341,66974
TSLA,2502.3441469171903,77393
TSLA,2757.557462763433,61119
TSLA,2132.394376032419,96502
AAPL,1060.5746903321176,62342
MSFT,1824.4892449885483,3566
AMZN,1744.8980958609582,18805
AMZN,1805.2986397734549,93947
AAPL,1578.12665799758,24231
GOOGL,1609.233115997971,8317
AMZN,594.7048756410386,82349
TSLA,2061.487360689244,32119
GOOGL,1123.1646674538138,88786
MSFT,1849.2787592617542,86158
META,966.0950169954942,56302
GOOGL,2143.9418528988626,27812
MSFT,1832.27462708085,36989
GOOGL,2200.988066288167,70882
AMZN,2271.269612533395,48149
TSLA,2206.751406725768,22197
MSFT,2630.18988637822,6079
MSFT,2889.7490018691165,25927
GOOGL,1457.0053913607178,25113
TSLA,888.8069909019449,7685
AAPL,1556.8161982472989,98085
MSFT,346.8680071455939,80391
TSLA,1085.336907472221,82128
AAPL,1011.6836538493172,2825
MSFT,1822.0866129968854,94397
TSLA,1051.5761932083788,41304
META,2062.2031504702168,53735
MSFT,1520.0297768893113,54452
AMZN,2697.73052069202,55055
TSLA,457.45542330057077,41370
GOOGL,129.49782753948438,30580
GOOGL,1468.7476609993378,51376
META,857.6079930184833,70275
AAPL,1330.2174813775316,98092
AMZN,2951.7176963652946,63561
META,2803.110126518099,60882
AAPL,1154.6241026176835,56103
GOOGL,2095.745065900728,73234
TSLA,1068.9133534096497,93657
META,1293.9035821275913,55166
AMZN,269.2161296206958,74040
MSFT,473.391173642891,52256
META,2323.7686264163494,90680
META,2923.0266596635233,59331
MSFT,2333.580819493391,40756
TSLA,2758.1493210187514,34810
GOOGL,999.3244890155931,42610
META,1184.9691494384997,21895
META,265.76914463596506,84260
AAPL,266.6275693796906,9675
GOOGL,2863.4947426952936,52110
TSLA,725.4593595548076,85058
GOOGL,757.0232172170157,71081
AAPL,878.4757250471575,25017
AAPL,999.2015529020914,25362
AMZN,1532.106741469556,80555
META,1269.356792610349,66159
AMZN,248.77593859412957,21867
AMZN,945.6882844162244,54521
META,1476.593775889319,76537
GOOGL,2525.066473246369,57160
META,2931.409595647892,65132
MSFT,474.2223501762011,94411
GOOGL,990.2081372635157,84979
META,223.1481583010021,58807
AAPL,605.7015444738349,69440
AMZN,2186.7298946209735,65354
TSLA,2483.9381394321704,83784
MSFT,317.835957767624,78064
GOOGL,2230.4769398813487,70599
MSFT,1319.8103109873869,32598
TSLA,1255.0201509521828,66127
META,2961.058218652513,79324
AMZN,1162.973763908386,93481
AMZN,391.40793335320626,46154
AAPL,643.0596920226182,64942
META,1917.7292634396706,1419
META,2229.599562083954,20680
GOOGL,1881.3281826984896,90801
AAPL,2292.5834495212116,1082
MSFT,1556.1882002868222,51398
TSLA,1938.746068344325,88876
META,107.59017067675089,88758
TSLA,169.01107252752718,32894
META,1070.8432007823521,20786
AAPL,875.3907760295745,44798
AAPL,1296.6151695304034,40182
MSFT,1607.1848048834406,34894
AMZN,650.6125900342321,44884
TSLA,2649.794922586375,63806
META,1375.5632103770986,92555
META,1524.4778846385957,66870
AAPL,353.3589922136315,78925
META,816.4750156394235,34773
TSLA,2400.841951652193,15021
AMZN,1512.5948368985041,92632
TSLA,846.1626037965754,62272
AMZN,349.4114191007152,68725
AMZN,2510.3877889142295,8160
GOOGL,2460.6751487732035,21739
MSFT,1285.2925468139535,60817
TSLA,611.5224305484835,30362
AMZN,1414.2729831675447,17442
TSLA,931.8781675830968,89618
AAPL,1575.677412300586,86502
MSFT,1316.0004656236538,65424
MSFT,1695.9960031225378,59049
AAPL,1970.5495571452059,65895
AAPL,832.7109725899402,84298
TSLA,1361.842507857859,1813
GOOGL,1669.763805227186,42908
TSLA,552.8560893282461,77373
TSLA,1384.6440374882793,28917
AMZN,1042.7847867848036,99939
TSLA,2296.735338266238,25956
MSFT,1164.5165085180888,55984
META,675.4902385198221,59205
GOOGL,733.8561694699312,9766
AAPL,1237.4140159197132,35453
MSFT,1620.4391165812933,92369
AAPL,1591.9802138462687,41807
AMZN,1388.4108270202912,75793
TSLA,2143.192248785944,31026
AMZN,1289.6101635088553,91566
AAPL,480.0979038141434,94763
TSLA,522.3713954814677,42961
META,2054.7962568266835,78168
META,1949.8903789500055,16810
TSLA,2125.940594868838,63772
AMZN,672.1066122803933,90817
AAPL,1335.2978598509706,64530
GOOGL,663.9631086921066,79515
AMZN,994.3120976120557,53356
MSFT,772.8402579775869,23187
MSFT,187.94340647329034,3720
MSFT,1497.5676807286513,5624
AAPL,1489.8372180847512,62438
MSFT,1223.652584463153,77814
MSFT,382.6775616555791,82262
TSLA,1458.6818669876213,82277
TSLA,1761.80576316562,99196
TSLA,914.0842859636645,99685
AAPL,2891.01414732509,42657
MSFT,1091.3409748500612,11907
AMZN,440.5656628375456,23787
MSFT,712.5840399237013,3613
TSLA,2734.8073042267138,51449
META,1576.8913740832331,46521
MSFT,2990.295785913295,20126
TSLA,2939.1213392136488,54765
MSFT,1559.6379700446769,66931
META,1943.8294052468889,70471
AAPL,1133.184767809217,9197
GOOGL,2365.8536852720927,1755
GOOGL,1561.2856214378892,91148
MSFT,1737.1565207567435,11545
AMZN,2007.3176926417,34228
MSFT,1816.556895524778,94084
META,1042.6719399562253,77099
MSFT,817.4359522338767,96823
GOOGL,607.7361481711806,36901
MSFT,2344.576874278791,8080
MSFT,596.3436129942943,95406
TSLA,1489.8915293399975,72995
MSFT,1056.3801484856756,99106
TSLA,977.0275864981676,57666
AAPL,789.6652961771175,8057
AMZN,155.43974160672138,54062
MSFT,1452.2797484737055,98507
TSLA,756.668154204548,24310
META,2225.0967685785945,16814
META,2991.979449677487,65804
TSLA,1919.9093794740938,52838
META,1752.1793574168419,81664
META,2381.142179381533,43943
MSFT,263.2980785801731,57230
GOOGL,1302.4535939014722,37634
GOOGL,1161.3984054713198,62898
MSFT,2991.847488526606,76518
MSFT,2126.1546803674023,14222
GOOGL,2152.2796585003666,46040
MSFT,1189.2567164665827,50236
MSFT,2482.3888341783227,26208
GOOGL,1120.8638386651687,82648
TSLA,226.77417752043084,57219
AAPL,1060.6187251695296,86917
MSFT,1125.2254526767374,29307
GOOGL,2238.506434601017,66129
META,2685.1390905466365,92416
MSFT,1691.6307365232158,40179
MSFT,591.6199966044765,85811
TSLA,161.8879610078864,26642
AAPL,2323.8399401635525,58599
MSFT,1680.3062452662639,71592
AAPL,1618.8882301406447,83524
GOOGL,2074.5695621870345,30772
GOOGL,1037.954047147092,40211
META,2681.659846319077,82115
AMZN,434.4731118066935,67141
TSLA,683.7542898379426,19120
GOOGL,2449.3670273925227,42855
META,2473.0732890454187,96645
MSFT,217.05402598730893,14287
MSFT,1851.5410581671442,79174
GOOGL,2094.518890538909,35023
AMZN,621.50118148672,2889
META,1267.906663491524,52851
TSLA,1955.6440548025407,89211
META,313.07438008665144,89943
AMZN,1713.4232113417484,24925
AAPL,1387.8933220489375,27555
TSLA,1198.9293567332768,72850
TSLA,891.1811736432785,64172
MSFT,2292.0558643979784,14174
TSLA,1974.011431345974,19775
TSLA,1791.1809644437033,31871
MSFT,2304.249276161794,71211
TSLA,286.67718734650066,29468
AMZN,761.5878470257571,76122
TSLA,1418.614308104292,94135
GOOGL,1622.0417171340835,76975
TSLA,1697.5310997974923,76076
TSLA,1585.9914347039373,36281
AAPL,1193.1781885909252,37767
AAPL,214.87912151827823,7105
META,2612.885177780313,86033
AMZN,1110.069796283318,47886
AAPL,1872.2694126841232,82483
META,1929.897672478999,51031
AMZN,2145.566911401015,77527
META,1799.4429058608705,90025
AAPL,2137.3836615641194,63062
AAPL,2640.2829593873657,63473
MSFT,2952.059959174796,49963
AMZN,2298.7621565417253,38029
META,2274.3272370235836,21313
TSLA,2684.250287348712,69316
AAPL,1739.2512931708884,57921
AMZN,2515.061313791772,61014
TSLA,2187.745805269626,76071
AAPL,1962.9979060173298,59111
GOOGL,2925.2926603672263,19266
TSLA,100.74546336084798,48775
AAPL,1587.5874591757436,71930
AAPL,1716.1724482168354,46413
META,688.0401611828426,66001
TSLA,1849.6490304966153,23373
AMZN,762.6288963800937,75535
MSFT,945.3961933328544,52146
META,2919.9869204546208,26238
AAPL,1556.972679663635,39213
AMZN,451.49015086434935,17196
GOOGL,2454.354780907581,78921
META,345.23671330873105,5601
TSLA,2236.3521600383337,73424
AMZN,975.6537920550591,12754
AMZN,2552.1657471784592,24901
AMZN,416.5520164663548,72828
MSFT,1534.4455333919204,52141
MSFT,311.1879237032471,97911
META,2598.5968222439305,80728
META,2808.407770899678,3852
GOOGL,2153.1476925014226,22533
AAPL,2609.445911706458,70877
MSFT,558.9902271171388,51894
META,1423.2108789716056,94423
MSFT,1778.1236056435446,41625
MSFT,2894.7089840229587,62609
MSFT,1813.0766406238483,97372
META,1393.1935534391027,47688
META,2764.1331703406986,16088
GOOGL,2083.724480141932,59074
AMZN,2778.940096401867,75598
TSLA,299.0170160020935,89694
TSLA,331.0128198659336,83299
AMZN,2539.746678800254,74408
AAPL,2500.0699191164354,81537
GOOGL,480.95096533914244,51191
GOOGL,1729.0195020113767,50798
MSFT,1036.481437312975,60684
AMZN,955.6915120407441,62677
MSFT,552.6334976880275,49143
TSLA,1108.7993960097929,25356
TSLA,2532.829537357173,22703
AMZN,2639.4364345557337,60485
TSLA,1815.9320882408788,6702
META,1296.8744131520996,72190
GOOGL,522.1832755180521,94209
MSFT,530.831524461995,2123
GOOGL,2893.4898135103804,75278
AMZN,2686.3492261063457,74289
AMZN,2878.9279954686262,97713
TSLA,1664.5471480726378,16680
AAPL,2966.5787955129395,11784
META,2119.334076859512,10893
AAPL,2155.6578622760785,93252
AMZN,2692.5682582469085,28978
GOOGL,2315.844646400657,30718
META,2249.7150227134443,63929
MSFT,291.4461961954565,60155
AAPL,2450.2649132471,56352
AAPL,741.889282781246,6682
GOOGL,2053.0974882884557,30820
AMZN,2901.5983388973336,81598
TSLA,2225.4361167369348,86974
META,1883.3174938686534,96366
GOOGL,541.949927177736,39526
AMZN,910.1797436907954,82119
META,2543.2793968591554,94599
META,2869.148679840375,9456
MSFT,938.9030961976263,91314
AMZN,1156.9725702375395,29048
TSLA,1678.4462154193438,52397
AMZN,761.5482281632752,26978
AMZN,1967.0909293275704,77232
GOOGL,547.9635530226535,35634
TSLA,658.2917740996589,61225
TSLA,2312.924430119104,5742
AAPL,556.8069643627767,86644
AAPL,1531.1873100135347,41512
MSFT,2547.886700210096,21804
MSFT,1405.7831982186801,23975
TSLA,169.38317323407398,69793
META,498.6184220888861,41893
META,995.0172004678765,68903
AMZN,1311.909415962222,88205
AAPL,178.66984064521876,82913
MSFT,2999.6995938443742,11498
TSLA,2644.1554039600687,97645
AMZN,893.6644454473623,21537
GOOGL,1021.8787385586073,49530
AMZN,2924.9820778894896,68207
AAPL,709.3204277410046,79057
META,2193.7945351820017,3355
AMZN,980.9196362028237,82101
AAPL,1617.6537284982248,31774
GOOGL,2773.4804948745946,81915
AMZN,498.57146816302867,76491
GOOGL,1600.9380822598514,78587
AAPL,2505.1122166871787,59834
AAPL,197.31249646578198,36695
AAPL,2370.2741251892685,3015
META,2494.9389889585495,26103
TSLA,1721.6834080811698,34749
AAPL,1430.5149599573463,28441
MSFT,2437.5669124689093,57979
AMZN,1862.3545466104486,95715
META,1669.9562817546932,78502
TSLA,1477.3105313963458,12796
GOOGL,2363.485609344744,37990
GOOGL,1734.9908430402434,71435
MSFT,300.435609971027,50841
AMZN,1914.4967448992115,14991
META,203.31550048977448,47092
MSFT,963.8445447444536,75125
META,497.8193820229858,13180
AMZN,612.5191085999012,17629
META,1547.2076197281617,21027
GOOGL,628.0230043645186,35238
MSFT,1800.681327291676,99117
GOOGL,403.18592090440006,25404
AMZN,2959.079967439334,8995
MSFT,1828.6292712600932,81326
META,1795.8431724456427,69794
MSFT,1385.888876402562,13121
TSLA,1367.7000215859368,59788
TSLA,2071.451835067075,63125
AMZN,297.95617769290186,65963
AMZN,1282.1640810363724,35630
MSFT,1544.0033464876972,56110
META,1177.8274776737867,34628
TSLA,2588.134887254318,9745
AMZN,1410.2710905537663,10126
MSFT,2644.833590548446,87920
META,2607.252633215397,39612
AMZN,2236.78701396006,63224
AAPL,501.35472822141435,86491
TSLA,200.91582650645904,24277
AMZN,975.681831474599,85263
META,1551.0995705786368,43603
META,2126.106861154982,75181
GOOGL,1398.8237058731756,62142
MSFT,2611.8515269105983,36278
MSFT,1147.302685261831,54926
TSLA,667.0144456929644,18804
TSLA,204.98001783673237,88277
META,2179.9494592281444,45653
MSFT,1602.730804313076,31415
META,2105.3935471779814,64804
META,1537.9552825135174,31639
AMZN,765.5632868100514,57406
TSLA,2158.0588120850643,86558
TSLA,801.0732020576803,72743
MSFT,1533.2135479635363,10106
MSFT,2487.3306815054857,89617
AMZN,2623.0087288860245,40435
MSFT,1293.3730680837025,15836
AAPL,987.5540323966247,41081
META,271.91451059625587,78774
AMZN,2691.4853214922605,48801
META,2318.7309799583845,46020
GOOGL,1257.9764699672758,60194
AMZN,1355.5543957576492,28861
AAPL,312.3681831569376,22481
GOOGL,2454.8500029484508,2415
AMZN,1804.4343106198899,90834
MSFT,1773.4768943604672,48864
GOOGL,2175.296657358221,76770
TSLA,2573.722175342473,69933
MSFT,113.24021638427392,67297
AMZN,398.3938361982653,2895
MSFT,1745.2891081944751,99487
MSFT,1219.4835545514334,36501
MSFT,614.9107532139468,92490
TSLA,2631.700684757705,17012
MSFT,2872.294618344318,85766
TSLA,555.7197779466646,94506
AMZN,2573.51545680504,12474
AAPL,785.6516445461322,82169
TSLA,2903.383008926724,19939
MSFT,2881.257637766003,88992
TSLA,1748.7589337549396,68783
GOOGL,2147.298483840942,17291
AMZN,2121.635289144513,61970
MSFT,2020.8678087538676,59772
GOOGL,1976.3354888805568,91631
GOOGL,832.9929808401783,88965
TSLA,1744.335592385989,39141
GOOGL,2266.264330457868,26415
MSFT,2863.370693021413,90907
META,890.3178670302249,49626
GOOGL,2288.0773815962307,56914
GOOGL,680.2432415793031,17068
TSLA,2970.820392328953,38642
MSFT,1324.3854371047535,66532
META,2242.0804277308303,68710
AAPL,739.6352998949366,60643
AMZN,1745.853993119332,2143
AAPL,2276.5439819439293,82211
AAPL,2279.0574733739095,79559
MSFT,2138.443342242522,41059
MSFT,1019.2143418553659,54770
GOOGL,1365.1017672561231,8381
AMZN,467.3462080568961,80848
TSLA,1694.6988566781133,72545
MSFT,1310.0228384225134,55514
MSFT,183.86453956911134,10094
GOOGL,718.3860719274134,9148
AMZN,459.8603436789189,4628
META,345.0879430579638,11500
TSLA,206.3626257000135,62791
AMZN,1669.0652193434214,6983
AMZN,2480.942198811198,90959
GOOGL,2439.7097840332112,35832
META,221.8428647269971,46633
AAPL,643.9947323306685,70355
MSFT,426.7267132950895,85960
AAPL,844.9383254625419,75946
AAPL,934.6342651223158,43103
AAPL,628.6196830776503,92293
GOOGL,2127.6842507264764,33074
TSLA,1248.712452547072,32496
META,254.42732054018762,74519
AMZN,1300.1602415177088,19526
AAPL,2472.6567937907093,72449
TSLA,904.4483330498173,72177
GOOGL,1207.9707447431733,68912
TSLA,233.06202439533098,12004
META,288.2242730659939,86751
GOOGL,2688.8554979993633,28843
AMZN,217.23776775012436,10701
MSFT,1719.3532436606292,17415
MSFT,245.43689352945367,31766
AMZN,2881.6468779766383,38525
META,510.1143642357763,29285
GOOGL,415.9341933030645,70571
MSFT,2669.0284390480806,43810
META,899.9464071053022,55086
META,1226.4913860553127,62900
AAPL,2452.376009213195,90470
META,1585.0156364309887,79863
GOOGL,1443.8117198215625,11116
MSFT,2226.4371516660317,56689
MSFT,2380.875277838497,6149
AAPL,752.5258173120875,65516
AMZN,2070.233655634386,25731
MSFT,2895.936968306033,12805
META,2744.0718677005493,64888
AAPL,1408.2143872820266,63734
TSLA,426.10751369463964,58929
AMZN,1457.7461929231572,87478
GOOGL,2223.168397874572,8435
AMZN,900.2365334882126,63487
MSFT,358.69300723345805,55518
MSFT,2818.5896542112287,46144
AAPL,531.9227967058127,85117
MSFT,340.2318661230122,29265
AMZN,1644.1222588503665,15529
META,1216.0317871801901,85000
AAPL,2643.0705954744044,29364
TSLA,1111.0939043158417,25064
TSLA,876.7618019219856,28103
META,2268.304173105469,62476
META,293.90391549134426,22147
TSLA,2648.795619291035,94700
AAPL,2628.8103695896134,45604
AMZN,2682.1512662239634,95134
AAPL,2455.3610289843605,68695
META,2093.844118693155,3342
GOOGL,371.6323292050313,2458
AAPL,1361.9036545910392,90506
MSFT,609.1930235691428,22075
TSLA,1982.8226192506527,52558
AAPL,907.3642706714744,74269
GOOGL,2882.2363088289544,3929
MSFT,2753.2317320774805,16739
AMZN,895.0465383466627,62907
AAPL,442.67045067499555,39660
TSLA,2424.1188463946964,43841
MSFT,1543.216680694398,39229
AAPL,2754.953551318822,65483
MSFT,2923.917201331243,50060
MSFT,1917.0059246773062,45509
MSFT,2839.219184681722,27881
GOOGL,2908.874693959423,75683
AAPL,2905.968130759716,91266
META,146.92265872766276,65116
MSFT,416.9693920901245,61056
AAPL,134.58119284276657,77854
MSFT,1061.0864228759674,23978
TSLA,1059.9204855405387,47299
AAPL,1729.9392078113726,85658
AAPL,2889.9871057737473,58197
TSLA,2100.521801510273,92229
AAPL,1355.0221938820787,84066
MSFT,1554.4221395489483,75294
GOOGL,416.0751829619319,75440
AAPL,2378.3340972311858,15600
TSLA,1937.7316423483894,40590
GOOGL,1170.8557907257923,91858
AAPL,1880.0054281881132,80544
META,2772.3751606731626,60043
MSFT,994.5978308526919,86147
META,2865.4751423185744,82943
AMZN,737.8043074741324,1943
META,1898.8893164108358,82781
AMZN,1799.0935084792352,36704
GOOGL,1709.341661852557,90405
TSLA,1195.2944486815393,74352
AAPL,197.74587775537685,79288
AMZN,1437.5824017355521,41856
META,1456.6034129545922,8412
AMZN,510.88295422314394,85535
AAPL,2049.4711841498124,42230
AAPL,1251.3901506600778,10552
TSLA,2442.0426238725613,57136
AAPL,2599.9553697563247,40673
AMZN,945.7116709467907,5667
AAPL,701.2849237512437,69695
MSFT,2263.3609619411777,85885
AMZN,2792.989127367046,86194
GOOGL,1250.7598923828393,22409
TSLA,639.7994280411315,97056
AMZN,909.2782701305387,96200
AAPL,1049.1805045112792,89806
TSLA,635.4892290871406,21590
TSLA,1374.6959862865592,48055
META,589.4004026166167,35225
GOOGL,2204.4168041746534,39066
META,545.1335849618174,49721
MSFT,2255.1223351993435,14771
MSFT,1141.6698057340975,53004
AAPL,682.7452125376503,96386
MSFT,1167.8078486391091,86627
TSLA,2597.523484770672,17997
META,1316.8150491493518,37777
AAPL,217.7949857438727,12798
MSFT,1801.4566992735417,21934
AAPL,2554.7179580140782,51836
TSLA,2350.966555401381,88866
META,1126.9114613069721,68777
TSLA,577.7086368779209,34854
AMZN,2862.2367647314436,49409
MSFT,1883.556828233786,9648
MSFT,971.5074759620367,53201
GOOGL,1220.4064834090432,19628
MSFT,234.76577005510825,97891
AAPL,372.6385095759398,6247
AAPL,154.33285930200378,64034
META,688.5421245363937,86826
TSLA,370.9344609015867,26804
AAPL,715.754757946875,19874
GOOGL,2012.7998949436997,10556
TSLA,1878.931527897931,97126
TSLA,1274.8764292730514,71952
TSLA,2822.2821081140896,29909
META,2750.894516930012,39078
MSFT,1621.1329612763818,99251
AAPL,2344.919133453731,94079
MSFT,387.3182378938297,93032
AMZN,1452.4938248875658,60241
TSLA,2022.4783285396593,48859
AMZN,2701.2835001634603,17730
MSFT,227.40480202930496,39052
AAPL,538.6632718826215,50582
TSLA,2638.1522596346085,14625
AMZN,2976.754541935188,34309
META,1221.3559248505117,12497
AMZN,2516.4209871884723,54898
TSLA,2816.9531289422703,82399
GOOGL,2452.269929895778,39772
TSLA,1566.6529018885476,38337
META,2673.621247469594,75497
META,1404.3712925663842,37978
AMZN,1960.8433065408326,26965
MSFT,242.0585595869988,65582
MSFT,2099.6719505901424,84014
AMZN,1610.700623385391,9459
MSFT,1461.1748126585587,98385
MSFT,2987.4261986703964,57035
GOOGL,2739.747190742465,18191
AMZN,1452.639971106107,14806
AAPL,2716.2471289610817,63082
GOOGL,1947.9791788768161,87563
AMZN,2769.123089297911,33897
MSFT,1003.5425907978513,81523
MSFT,2086.289795452244,36065
AAPL,1442.3633891198474,12230
MSFT,524.5749770537273,48023
AAPL,2395.5099045276784,58744
MSFT,939.5665868774681,92090
TSLA,161.84987015468607,78547
TSLA,1652.002146756449,36833
MSFT,672.7926699684153,46387
AAPL,2976.8932889497773,24867
AAPL,2689.060740090681,20161
GOOGL,2124.2509831851758,77312
TSLA,1859.3554649754733,75174
META,824.768454141258,47361
META,749.0642451852159,12482
GOOGL,1048.60949006327,66681
AAPL,612.89666573853,20497
MSFT,2334.4721774120676,96574
TSLA,332.510507362331,32630
AMZN,1987.7792599993677,74028
MSFT,2689.593263223822,93691
AAPL,2413.026281199938,23899
META,1507.3095623789147,65244
TSLA,2325.2448043080663,10573
META,2805.411286673316,35549
AAPL,697.7563366012782,58795
META,1377.059951124095,42720
META,1574.7000464408259,83417
AAPL,2088.572467053942,26986
AMZN,2769.2809180445092,25422
AAPL,1202.0949707789746,27935
META,575.337073240697,2048
AAPL,1983.1594634567161,27103
AAPL,1797.2824124216793,72425
AMZN,1501.987595831861,50078
GOOGL,1657.563211294283,15996
AAPL,1671.7484497331336,27261
AAPL,2381.406303017189,71983
MSFT,982.9699302577515,25982
TSLA,1953.380852843729,38977
TSLA,1615.3688497120459,25059
TSLA,556.8151403313585,56797
META,1430.3519601445494,56335
TSLA,2307.145426163447,73214
TSLA,1086.3801927146737,78416
MSFT,847.6867654357678,93737
AMZN,556.004250751489,21424
TSLA,2082.0486271512946,33810
MSFT,2971.7354060590565,1245
MSFT,1594.1271501249025,44447
AAPL,1117.6041307826529,75183
TSLA,1829.886364521624,16900
META,616.8916489028138,54864
MSFT,1979.3321374573368,97614
MSFT,1257.640121760096,78140
MSFT,764.5671023223058,14803
MSFT,1996.7796206900152,46684
GOOGL,1087.682958710193,86831
MSFT,319.5183636774026,10129
AMZN,2749.588810138009,8373
AMZN,1104.8143541146583,59301
META,1744.8325613871348,72224
TSLA,2979.298194004538,27259
TSLA,336.2770459469549,64520
META,1878.1381164574625,97329
TSLA,131.18798136683742,35910
MSFT,2233.978923255814,2655
TSLA,818.044034508229,1933
TSLA,2644.2779713105465,80980
AMZN,809.4330031681042,33127
META,874.9104542627647,30934
TSLA,328.47017126785806,12073
AAPL,353.850620911958,84958
MSFT,906.6890770910344,22636
MSFT,2249.8255130266916,31809
MSFT,2237.0611134599476,72018
AAPL,1390.8481614329107,30768
GOOGL,2746.759752832247,21925
META,1825.9699131731902,45387
GOOGL,1429.7807133735378,81280
AMZN,2863.7188474436207,30153
GOOGL,402.1409297494891,6641
AAPL,382.15644772320445,26983
AMZN,492.7115842754589,43097
MSFT,1541.9143125951525,40492
TSLA,1261.44784542329,58105
META,1977.2764565031357,32730
MSFT,2123.925674943339,17874
TSLA,2373.8000844987155,69674
TSLA,302.603060073777,43901
MSFT,992.0982518115637,36083
META,1910.727945568566,64260
META,922.7856827545722,15461
AAPL,1672.6865062428778,92101
MSFT,1140.7229805247591,40395
AAPL,1098.7461203306211,31622
GOOGL,2750.338598517946,43480
GOOGL,610.6223627986355,17540
MSFT,649.5508423804404,75469
AAPL,147.1633990007781,80322
META,426.2577326003401,19132
MSFT,558.0719532196061,85003
META,2358.4551477866703,12954
AAPL,763.9261998590142,87574
AAPL,2668.605033633592,45115
MSFT,2080.8728648998385,86405
META,389.0749823180684,62154
AAPL,2207.641569432888,67608
META,1426.28423972151,21764
AAPL,2406.4360715981816,73655
AMZN,1763.3276235586984,86156
AMZN,1300.8864656974827,75353
META,134.7385059835275,88818
TSLA,204.57020428788542,78765
AAPL,2403.491063965288,12923
META,243.2513263404609,27754
META,1047.7203996591295,10457
TSLA,534.8664428669044,31406
GOOGL,1387.8273499959025,12200
META,2358.1172212022047,8044
AAPL,128.5325981768097,12776
GOOGL,1872.2518211382928,88894
META,385.08734328188757,75711
AMZN,2265.061471796399,8178
GOOGL,2490.993774990304,39846
GOOGL,804.4282006355018,43307
MSFT,806.0765124466986,95756
AAPL,1768.18478936118,75366
AAPL,1192.6626656808671,25261
TSLA,2547.34468554175,99111
GOOGL,562.3472124404796,22583
META,266.47710689636904,88897
META,2033.028976848643,37883
AMZN,672.172263645836,47465
AMZN,494.84562472961437,24531
META,2110.8416734092816,89600
GOOGL,2603.647110778336,61022
MSFT,2342.558194965679,27837
META,531.6493057500431,70858
GOOGL,1768.3524411595192,94570
GOOGL,961.6711872073882,16943
AMZN,362.90042506529386,8269
GOOGL,888.5345501183344,90367
TSLA,1376.2006789679372,69278
AMZN,694.5233910382489,66958
META,2387.243090277081,77063
AMZN,2353.1300566153336,32743
MSFT,810.4553316831723,11683
GOOGL,2294.3847778182276,23266
AMZN,1086.8523146420225,86009
GOOGL,1959.092059645397,3100
AAPL,1713.5184919495089,13749
MSFT,1698.7556106054417,46854
AMZN,662.7372685667519,29515
TSLA,570.6315315083975,54561
MSFT,1502.8512327144713,32574
GOOGL,2681.837016933645,91323
MSFT,239.31542437584244,72931
AAPL,1735.8993055307294,88366
MSFT,209.54049732832857,69801
AMZN,530.7935152189917,13793
AAPL,603.1058431428866,38893
GOOGL,1554.5353488423416,23027
AAPL,2880.6576412867917,18754
TSLA,1774.2001719577017,95968
MSFT,2849.2513267745057,88855
